Sequence No.,V,D,air density,humidity,I,S_a,S_b,y (% relative to rated power)
302,9.910265,75.22634,1.287665433,97.598119,0.077681909,0.112606694,0.0446764,65.13
303,10.14732,75.87781,1.287710357,97.535436,0.078826685,0.09295698,0.045497884,62.82333333
304,10.31671,75.28674,1.287632597,97.463229,0.078687857,0.108684592,0.038641175,71.44666667
305,10.38215,73.69114,1.287184995,97.348572,0.074641322,0.093861294,0.038397846,67.38333333
306,10.07428,66.70988,1.287064695,97.230742,0.08051024,0.11668989,0.00950821,74.1
307,10.21629,62.10686,1.288532423,97.048047,0.064375571,0.055150831,0.020803009,69.51
308,10.30167,61.37573,1.289288896,97.021067,0.085369712,0.036131535,0.035610648,68.6
309,10.63048,63.69441,1.289445145,97.004206,0.083825114,0.020712958,0.032089926,71.15666667
310,10.60508,70.4041,1.289837446,96.916925,0.075715138,0.06218774,0.016103281,75.15666667
311,11.22244,75.70052,1.290994647,96.67214,0.075334758,0.06130205,0.018139869,83.60333333
312,10.88268,78.27954,1.29060815,96.026059,0.067398977,0.045308001,0.014264955,82.06333333
313,11.55048,71.1431,1.291026456,95.04295,0.077825935,0.041187763,0.022520291,85.93
314,13.24995,67.17738,1.291886567,93.228883,0.083420617,0.066585411,0.016246163,97.83
315,13.48391,68.91271,1.292236703,91.722877,0.075294258,0.011187517,0.009823009,98.5
316,12.93249,70.13693,1.292781381,90.405916,0.089947102,0.065317659,0.042167801,97.83666667
317,13.64647,70.06867,1.292693467,89.251221,0.07843904,0.02271346,0.031803291,97.92333333
318,13.03216,68.99986,1.293548727,88.896141,0.097556583,0.034617088,0.035924334,95.46
319,12.06656,70.29566,1.293433044,88.44486,0.074283889,0.020291869,0.009381095,89.37333333
320,12.07159,70.27503,1.293609937,87.968973,0.09375716,0.011235344,0.01597851,93.28333333
321,12.99235,71.54416,1.294893898,85.529058,0.086190258,0.053325942,0.027676211,97.43
322,13.97591,74.18321,1.293976988,82.36371,0.069888937,0.059177578,0.047728502,97.43
323,13.87001,71.47721,1.294463415,80.707541,0.073907157,0.03322956,0.035734507,99.09666667
324,13.20158,68.13541,1.294875345,80.651205,0.089054113,0.019076814,0.02969402,96.79
325,12.25024,69.23334,1.295102367,81.650777,0.081937497,0.051460835,0.016945073,97.42666667
326,12.52067,69.38045,1.295632735,82.498996,0.088931503,0.059449836,0.034896415,96.44666667
327,12.63274,67.0305,1.295991464,83.527333,0.098628168,0.032314176,0.011150504,98.56
328,13.6,60.62662,1.297209115,84.075817,0.073721985,0.023475515,0.025482783,99.75
329,13.93578,57.79474,1.297725052,84.902612,0.062167837,0.011791959,0.037453606,99.96333333
330,13.67747,55.97651,1.299391598,85.616537,0.070071929,0.014655209,0.034192755,94.76
331,13.93921,57.03507,1.300416881,85.997599,0.059892648,0.018591178,0.032919247,98.71
332,14.21908,60.30678,1.302982612,86.408815,0.061523826,0.036581493,0.047395743,99.56666667
333,15.64802,60.40496,1.307711037,82.051878,0.056480302,0.018530785,0.031404027,100.0133333
334,14.30227,67.11965,1.307165088,81.063808,0.091934008,0.035502017,0.039211867,100.01
335,12.54431,70.06424,1.310594032,77.068493,0.086624454,0.011437735,0.034513076,96.92666667
336,13.70525,66.37566,1.31213397,68.037822,0.075236935,0.021858098,0.027500576,99.64666667
337,13.27885,66.26061,1.311975396,62.505361,0.084524639,0.009581553,0.018767589,90.13333333
338,12.78246,69.63402,1.312402382,63.433323,0.097013877,0.045535446,0.013345336,98.16
339,12.59227,65.10169,1.311610115,62.664649,0.092963382,0.029084291,0.02565272,99.44333333
340,13.9433,63.82247,1.312374231,49.012616,0.071676052,0.030295132,0.023192185,98.34333333
341,14.37022,63.38964,1.312409884,44.92744,0.060300079,0.025363388,0.035720367,98.25333333
342,12.88072,63.00602,1.312094483,48.592673,0.078999854,0.014815348,0.025227683,99.76666667
343,13.37364,66.04103,1.312987152,49.78248,0.067053764,0.00967586,0.023595681,98.91666667
344,12.39728,68.34608,1.313493384,51.635627,0.081945152,0.022063501,0.012636859,99.48666667
345,12.18699,66.5266,1.314014359,54.53913,0.078143758,0.060431999,0.015843123,90.64666667
346,13.02066,62.77441,1.31384948,52.42017,0.068141131,0.047376872,0.025445593,90.75
347,11.19068,65.46647,1.313497186,55.602179,0.09202926,0.025544135,0.016650266,82.54
348,10.79522,60.39601,1.313955173,55.675376,0.081069112,0.006743066,0.01604673,91.57
349,10.76046,68.42026,1.314070737,55.828317,0.073397829,0.024179017,0.012685827,77.86333333
350,10.88579,69.87795,1.314265233,56.674156,0.089951579,0.038048955,0.01957233,81.38333333
351,10.27592,69.88608,1.314598795,59.262651,0.09291934,0.032381088,0.013341378,74.05666667
352,11.68738,57.20212,1.314159346,60.690697,0.077611133,0.017369941,0.03405228,84.09666667
353,11.37571,59.2415,1.313478877,66.225739,0.079178047,0.003356121,0.032813232,80.55
354,11.36344,61.16017,1.313412061,67.145964,0.069466086,0.015089703,0.04147758,80.86333333
355,11.0154,61.5514,1.313519285,68.46114,0.077146649,0.037586087,0.02757482,74.73333333
356,11.45422,58.34785,1.31359764,69.157408,0.093488251,0.029101618,0.023914349,80.72666667
357,11.08182,56.28998,1.313304917,70.927439,0.062662622,0.014019351,0.034308032,75.58
358,10.18389,62.74968,1.312934203,72.174377,0.078339593,0.009957747,0.01748067,70.77333333
359,9.96884,66.68051,1.314008658,73.309831,0.088396193,0.033813435,0.021450892,69.44
360,10.12363,72.865,1.314338201,74.550421,0.120763501,0.013327761,0.031806593,58.31666667
361,10.48135,78.5641,1.314901803,75.720986,0.095893563,0.031941088,0.033703534,65.41
362,11.81022,76.14348,1.315150023,76.577138,0.080424429,0.025490313,0.040428211,79.69
363,10.7327,75.6519,1.315391606,77.345811,0.091942987,0.0082763,0.022694864,75.52
364,9.984911,72.8903,1.314928773,77.979001,0.087795795,0.022234713,0.013401146,61.35666667
365,10.4652,73.12935,1.315635302,76.980021,0.090784075,0.035417752,0.041339398,65.57666667
366,9.714156,86.88723,1.318394884,69.850107,0.09173045,0.041979374,0.035617598,45.24333333
367,8.901264,81.64379,1.317925547,70.265885,0.087908672,0.032469068,0.02906431,59.04
368,9.144288,89.80722,1.317967466,69.778893,0.147656767,0.060956744,0.023826362,51.9
369,9.173768,84.1586,1.318199107,68.768609,0.1400914,0.020758049,0.040258347,46.54666667
370,9.049192,78.19189,1.318340945,68.135024,0.107808763,0.005169039,0.02447952,47.21333333
371,9.409301,83.40453,1.318385233,67.513142,0.110824917,0.003058073,0.043072175,42.40666667
372,8.850693,77.11831,1.318326361,68.41849,0.069214964,0.008596791,0.054752744,38.79333333
373,8.358534,74.8662,1.317831994,69.479359,0.085331459,0.01192158,0.068462357,38.47333333
374,8.958908,75.35778,1.317997151,70.699317,0.074405776,0.03207638,0.04006694,43.12
375,8.41411,72.16413,1.317435853,72.803002,0.085994657,0.005204071,0.02177691,45.91666667
376,8.972093,73.4513,1.318158759,74.038433,0.082869571,0.002253691,0.011068263,49.49666667
377,9.152981,73.24254,1.318278183,75.595816,0.115498874,0.020260132,0.026953478,40.58666667
378,7.977671,71.93403,1.319766461,79.392962,0.07903531,0.071394791,0.029663369,35.09
379,7.974306,80.84922,1.321641132,81.369823,0.084854908,0.005911299,0.019290821,34.01666667
380,8.206997,80.05259,1.321800114,80.852548,0.070990997,0.002773721,0.018931042,35.94
381,7.242761,72.01886,1.323790815,81.046748,0.081380678,0.01291849,0.024580915,23.76666667
382,7.612894,74.00798,1.323636656,79.471712,0.076661464,0.002897572,0.020595353,30.3
383,7.606463,73.47867,1.323776029,79.211257,0.075464615,0.028442142,0.014719459,28.65333333
384,6.872964,78.16758,1.324442669,76.492436,0.066104202,0.008580545,0.012055608,22.26666667
385,6.460167,74.80634,1.324256449,74.7474,0.065030656,0.029186523,0.016010634,16.2
386,6.470191,76.21867,1.324156055,74.880702,0.074119558,0.058284869,0.017386112,17.44666667
387,6.363002,78.23014,1.324292205,75.195313,0.067662355,0.045533549,0.028594068,17.8
388,6.195747,75.25554,1.324210362,74.756325,0.086338435,0.067816697,0.035956064,15.91
389,6.18468,72.91381,1.324256696,74.674202,0.075726473,0.028082926,0.015684102,15.06333333
390,6.020167,78.6824,1.324192383,74.033276,0.064403197,0.031627248,0.015135026,15.96333333
391,5.964592,82.92831,1.323833176,73.880137,0.079143972,0.005785373,0.018661527,12.32
392,5.39389,92.19936,1.325389366,72.170409,0.119932906,0.10094463,0.013727491,9.22
393,5.31772,88.95276,1.324566853,71.576101,0.085326869,0.01245352,0.027060177,7.11
394,5.08849,92.97469,1.324735513,70.523961,0.123401304,0.084950793,0.031525412,8.283333333
395,3.760777,101.4968,1.324698365,70.35396,0.172775972,0.121363237,0.005595597,7.733333333
396,5.983598,258.681,1.295806342,51.616583,0.081711288,0.013403621,0.025262435,8.373333333
397,6.226927,259.1304,1.295477047,52.995037,0.104260304,0.019837713,0.005485827,10.93666667
398,6.208755,258.7992,1.295619513,52.188278,0.081353862,0.034579425,0.022913729,11.46333333
399,6.303096,263.7946,1.295313351,53.593709,0.113830997,0.052764245,0.025734444,12.79666667
400,6.054844,268.7494,1.294975369,56.102065,0.137496061,0.075321024,0.010815576,13.82
401,7.42389,275.598,1.295717923,60.893031,0.081954029,0.050288092,0.053761802,26.82333333
402,7.559452,262.4844,1.297005612,65.198394,0.098526586,0.070939429,0.048230607,22.29333333
403,6.980538,261.9045,1.297325493,71.47176,0.08728853,0.062724826,0.071690009,17.54
404,7.501471,277.9931,1.296239671,75.525792,0.110449431,0.002165903,0.04248408,23.05333333
405,10.12195,280.9117,1.299717365,89.238127,0.0536794,0.037022488,0.044033739,62.49666667
406,10.04916,280.5085,1.300407836,90.650988,0.073521767,0.018273182,0.039574522,60.05666667
407,9.858122,278.0589,1.300337683,91.360856,0.051078786,0.031754184,0.027311572,57.74333333
408,9.886383,273.0933,1.300229892,90.241072,0.04954543,0.044992854,0.034240943,55.93
409,9.96985,273.2211,1.299158397,88.158811,0.064879391,0.033679238,0.047696226,58.88333333
410,10.27039,274.9046,1.298355752,82.85705,0.072338197,0.010880842,0.034743976,68.88666667
411,10.38013,278.292,1.297267334,79.830363,0.062687346,0.041300342,0.045679295,71.96
412,10.38489,276.2579,1.296183164,76.566424,0.074942777,0.049386916,0.032842807,71.10333333
413,11.02674,272.0707,1.293870641,69.925684,0.052814241,0.001026747,0.036805664,71.81
414,10.99218,268.7339,1.295565355,72.040281,0.060256619,0.014869916,0.046032248,75.05333333
415,10.99024,265.5495,1.294978459,73.965038,0.064481549,0.005819098,0.039430367,70.79
416,11.01034,272.1931,1.294612803,73.007519,0.071657596,0.037612019,0.037076248,73.22666667
417,11.13698,271.5762,1.295505147,76.401583,0.097222227,0.015617591,0.037578711,77.12666667
418,9.914179,267.087,1.294886498,83.78521,0.059631887,0.016833333,0.043098687,60.93333333
419,10.15359,267.2534,1.293128552,83.877848,0.05610458,0.026274964,0.037559006,62.69
420,10.12869,262.2032,1.292447942,85.973598,0.103037609,0.021060582,0.020337388,50.16666667
421,10.26056,263.8782,1.292898156,89.234757,0.086833477,0.050598641,0.033418889,57.13666667
422,9.958078,265.1787,1.292222224,90.426943,0.063757755,0.054645334,0.03533766,54.70666667
423,10.65676,268.0304,1.290932304,90.142485,0.054620898,0.014292454,0.040260446,65.35333333
424,10.59388,272.7282,1.290118757,90.90719,0.066291161,0.023809173,0.037881814,77.23666667
425,10.63501,277.0856,1.289685136,91.936518,0.051839538,0.028312753,0.02551631,73.95666667
426,10.63736,276.571,1.288433726,92.945018,0.055084222,0.038313781,0.039835834,70.16666667
427,10.44235,276.951,1.287510882,93.649619,0.067502392,0.059053088,0.046414565,70.95333333
428,10.58129,276.7022,1.2857321,94.092573,0.062512567,0.053133523,0.028439918,71.66666667
429,10.40417,274.5089,1.28390855,94.109434,0.054486691,0.01563525,0.03644296,63.7
430,10.39436,276.8345,1.283974834,94.168547,0.04242647,0.041085818,0.04094044,62.04
431,9.786059,281.1911,1.282503489,94.147321,0.049311076,0.058073243,0.073319377,60.37666667
432,8.629867,282.6301,1.281006941,93.803155,0.062970507,0.046367341,0.068691884,40.07
433,7.925111,295.625,1.278801567,93.665289,0.046984339,0.094500607,0.094878632,27.67666667
434,7.893899,294.9659,1.278088303,93.520082,0.03677739,0.177879371,0.109488677,23.80333333
435,6.960393,345.2223,1.276295578,79.561179,0.163468643,0.15761297,0.089832627,34.2
436,6.565287,338.6057,1.276442039,81.156049,0.104367288,0.155865585,0.06202575,22.20666667
437,6.269783,339.9241,1.277650763,82.457935,0.099527846,0.109692318,0.084061297,21.86333333
438,5.948938,337.7626,1.277335265,82.593222,0.123403102,0.284201971,0.087710421,21.25
439,5.99752,341.2728,1.277299482,83.105209,0.12006346,0.239833695,0.057530406,20.01666667
440,6.162562,342.8504,1.277329855,83.255769,0.103193996,0.085336532,0.052727686,22.03666667
441,5.836151,343.1941,1.277028691,83.229585,0.122547121,0.16689432,0.00377427,19.90666667
442,4.942823,345.1961,1.27672384,83.109176,0.110351433,0.34804881,0.002852975,16.29666667
443,5.33485,347.0915,1.277734331,83.322221,0.13438794,0.472145683,0.123478888,18.81333333
444,7.211966,344.5052,1.280638363,83.91435,0.074778458,0.125499996,0.146215442,16.33666667
445,7.3116,348.4697,1.278986814,81.453204,0.054560042,0.2568852,0.2357906,18.68333333
446,5.976974,343.2778,1.278866321,82.275437,0.134544085,0.224023845,0.057584761,21.59333333
447,6.541966,337.8149,1.279484303,81.889416,0.078099764,0.089326293,0.129578473,20.50333333
448,6.127356,341.4267,1.278762094,81.940989,0.120271076,0.138386415,0.093113519,22.38666667
449,6.024899,347.6164,1.27853205,82.596593,0.170543938,0.264669382,0.087418672,18.64333333
450,5.649071,347.5727,1.279099386,82.759057,0.161368444,0.207403896,0.098890667,14.97333333
451,5.448615,343.5434,1.279130464,83.250809,0.163709438,0.29390201,0.060328797,19.09666667
452,6.424993,343.7089,1.280535355,81.473238,0.152575715,0.290863836,0.067965842,26.15333333
453,6.468443,343.4929,1.280182313,80.138625,0.128725058,0.269225042,0.03234171,21.22333333
454,6.73344,342.1074,1.279403246,80.018018,0.101372701,0.103420839,0.047907525,26.51666667
455,6.218635,341.7936,1.279017591,79.988062,0.117271282,0.150940754,0.061323298,25.00666667
456,6.02631,345.8651,1.278599762,80.135649,0.134899267,0.456966996,0.084910482,30.28
457,6.594879,347.1373,1.27829425,80.045391,0.135876124,0.212725718,0.104762424,32.04333333
458,8.160532,342.3553,1.278970831,79.102353,0.119252777,0.113123764,0.060076728,44.75333333
459,6.532262,33.63444,1.281787228,82.770959,0.150296207,0.027429181,0.092605676,27.23666667
460,7.043026,35.63019,1.284329682,83.812585,0.091977837,0.023522239,0.005330401,17.39
461,5.554569,27.93453,1.28508498,85.395755,0.098618957,0.21721349,0.053099082,4.683333333
462,10.89551,22.78634,1.289199891,80.742059,0.07607241,0.109860382,0.041877837,55.78333333
463,7.908622,24.921,1.28792237,78.591758,0.081488532,0.128185117,0.071576233,22.00333333
464,7.715111,27.81004,1.288104192,78.280717,0.063543933,0.123094168,0.126123997,16.54
465,6.460359,31.97995,1.287368214,78.90835,0.09175583,0.233865105,0.155371563,10.89
466,5.079685,41.11829,1.287289017,79.246367,0.127465187,0.135070668,0.040815236,3.086666667
467,4.68283,34.77845,1.287850512,80.092802,0.081122163,0.19966947,0.057598066,2.49
468,4.479198,25.81297,1.287845253,80.950739,0.067535081,0.015431959,0.08165901,1.7
469,4.803733,41.16206,1.287899251,80.04202,0.101164969,0.155446442,0.095156383,4.66
470,4.493954,41.31983,1.28782073,77.940515,0.079495006,0.050872712,0.024498731,5.533333333
471,4.52098,40.8937,1.288676373,74.799967,0.088158497,0.085749335,0.045482273,1.76
472,6.655474,199.9015,1.300252512,87.025541,0.049411237,0.044625325,0.007711833,14.60333333
473,7.349132,200.5304,1.298022554,84.945066,0.040578302,0.040131085,0.001198855,19.59333333
474,7.337087,198.6014,1.29828782,85.641332,0.052034302,0.034555444,0.020934958,19.37666667
475,7.537254,196.7643,1.300298084,90.057384,0.041802293,0.1059028,0.024097885,23.08
476,7.444612,196.2399,1.301359764,90.740961,0.036681025,0.07624621,0.007287843,22.31
477,7.201589,198.2844,1.302246356,91.145629,0.044044252,0.091395806,0.009848929,20.08333333
478,7.252994,196.3022,1.302670478,91.552877,0.045882845,0.096453895,0.017059142,20.86333333
479,7.460058,199.2089,1.30376036,92.839288,0.04542021,0.080625079,0.033017092,19.86
480,7.255095,198.5937,1.30460439,93.603599,0.059413612,0.134553962,0.02054172,20.71
481,7.147521,200.8864,1.30368353,94.029293,0.054312873,0.102473023,0.027285459,20.88666667
482,7.23896,198.2576,1.303438853,94.280425,0.049097591,0.059617667,0.012854727,20.62333333
483,7.123061,198.1072,1.303778067,94.266144,0.043805985,0.087636233,0.014706321,20.76666667
484,7.256715,197.4161,1.304077991,94.349655,0.046741659,0.088610348,0.005825654,18.94
485,6.941964,195.8339,1.304499967,94.184812,0.043174986,0.066984054,0.00013234,18.91
486,7.113245,198.0784,1.305018102,94.354416,0.061463045,0.080056052,0.011296259,19.09
487,7.476081,199.1551,1.304941591,94.390916,0.044080234,0.034646977,0.006136379,20.23666667
488,7.363711,200.8099,1.305550991,94.131647,0.051629389,0.05399077,0.003823259,19.42666667
489,7.637803,197.5682,1.305314897,93.918207,0.043124417,0.021148416,0.001363711,20.34666667
490,7.607168,192.6512,1.305442104,93.614112,0.048481169,0.027730817,0.01109672,25.02
491,7.191324,198.951,1.306003598,93.546864,0.058804763,0.055686865,0.008614004,20.13
492,6.53956,199.3061,1.30408214,84.802437,0.045414875,0.017543076,0.006503749,11.37666667
493,5.990238,200.1253,1.30734315,89.632483,0.067985746,0.00330926,0.000370295,11.41666667
494,6.535374,197.2295,1.308700745,93.146757,0.055720866,0.020805272,0.00130319,14.78333333
495,5.243444,194.5237,1.313288112,94.475818,0.071668754,0.030340584,0.000990458,6.31
496,5.621837,194.1598,1.313141886,94.496249,0.075722846,0.096184164,0.006483948,9.31
497,6.52227,199.4529,1.313241646,91.908152,0.05444261,0.017191894,0.001501234,12.54666667
498,5.715794,203.7934,1.311841026,90.638003,0.048629167,0.01173749,0.003265654,9.08
499,3.702426,102.798,1.305132137,65.336655,0.09923145,0.64589447,0.220569184,2.36
500,4.176798,98.18594,1.304786069,66.974376,0.070099368,0.452868946,0.246640158,3.576666667
501,4.253432,98.97308,1.303246235,69.45496,0.079699029,0.352327078,0.251506093,4.306666667
502,6.57661,158.1681,1.315768303,71.937526,0.06223635,0.007008747,0.000128703,15.77
