Sequence No.,V,D,air density,I,S_b,y (% relative to rated power)
414,3.62,286.1,1.17022998,0.201657459,-0.463514606,17.96969697
415,3.57,287.6,1.1703431,0.198879552,-0.109262849,19.5030303
416,4.27,297.9,1.170085598,0.236533958,-0.010379599,23.48484848
417,4.8,296.2,1.170361028,0.235416667,-0.156331942,21.72121212
418,4.45,294,1.170424837,0.253932584,-0.223021348,27.46060606
419,4.53,297.5,1.170805755,0.260485651,-0.105336679,27.19393939
420,3.91,290.5,1.173393232,0.135549872,0.146766058,27.06060606
421,4.26,288.9,1.17240293,0.190140845,-0.131591963,37.73939394
422,4.42,291.9,1.172238911,0.171945701,0.015127618,36.60606061
423,4.4,279,1.172682442,0.259090909,-0.613622305,23.8
424,3.74,280.2,1.175504724,0.28342246,-0.64493926,29.42424242
425,4.16,279.3,1.176191714,0.278846154,-0.707359001,27.6969697
426,7.04,267.8,1.177230661,0.248579545,0.243163594,33.25454545
427,4.7,275.4,1.178041112,0.308510638,-0.0697826,27.83030303
428,3.77,276.5,1.18086455,0.312997347,-0.109215714,24.46060606
429,5.7,267.2,1.179927078,0.203508772,0.331390273,30.96969697
430,6.25,257.1,1.180968812,0.0912,0.500100073,26.23030303
431,6.45,250.3,1.181201796,0.071317829,0.53036059,17.70909091
432,7.12,253.1,1.181364432,0.063202247,0.605978016,16.64848485
433,7.78,254.1,1.180256265,0.061696658,0.591926397,13.99393939
434,8.05,252.8,1.178669014,0.065838509,0.397815525,18.52121212
435,8.05,252.1,1.177886016,0.059627329,0.502562128,16.10909091
436,7.15,253.6,1.177789964,0.06993007,0.302380878,19.38787879
437,6.98,251.5,1.178651382,0.068767908,0.127710885,22.43030303
438,6.95,247.2,1.179610357,0.057553957,0.27886857,13.59393939
439,7.71,249.4,1.178873909,0.049286641,0.583059508,16.24242424
440,8.18,242.5,1.180398386,0.046454768,0.825871296,19.25454545
441,8.06,241.1,1.182689128,0.050868486,0.926967553,17.04848485
442,8.53,239.5,1.18217064,0.051582649,1.007313498,22.57575758
443,8.44,243.9,1.180362575,0.043838863,0.799034896,18.78181818
444,8.29,242.9,1.179863113,0.042219542,0.744169281,15.01212121
445,8.49,242.9,1.180479581,0.032979976,0.819710229,11.46060606
446,8.03,248.7,1.179452899,0.04483188,0.610606719,14.16363636
447,8.58,244.1,1.178294902,0.065268065,0.728820328,15.69090909
448,8.81,240.1,1.178057091,0.040862656,0.84215812,15.68484848
449,8.73,230.1,1.182097371,0.036655212,0.986223421,14.63636364
450,7.94,239.1,1.177555399,0.083123426,0.716820751,7.63030303
451,8.75,231.1,1.177535246,0.076571429,0.701654598,13.73333333
452,8.68,229.2,1.182530692,0.070276498,0.891692724,17.08484848
453,8.79,237,1.179366653,0.035267349,0.775354604,10.20606061
454,9,234.2,1.176917177,0.04,0.639008068,13.56969697
455,8.45,234.5,1.179866779,0.037869822,0.76056466,12.76363636
456,8.57,235.2,1.179460045,0.039673279,0.855730508,8.339393939
457,7.81,229.6,1.177962746,0.076824584,0.85697972,6.793939394
458,6.22,229.2,1.179268392,0.107717042,0.655736076,7.848484848
459,7.7,240,1.177841423,0.132467532,0.424681311,27.26060606
460,7.87,240.7,1.177028163,0.144853875,0.269752482,30.93333333
461,7.39,240.3,1.17532253,0.102841678,0.251128019,22.62424242
462,5.27,238.2,1.173528794,0.159392789,0.068482652,12.8
463,4.7,247.6,1.17123484,0.157446809,0.239287297,4.527272727
464,6.65,248.4,1.170082541,0.14887218,0.123624301,14.73333333
465,6.08,235.6,1.170017149,0.136513158,0.100897432,9.248484848
466,8.77,235.7,1.170231859,0.129988597,0.1847693,49.04848485
467,11.36,231,1.171881088,0.165492958,0.196118193,67.37575758
468,10.41,229.4,1.171374173,0.152737752,0.166088556,55.81212121
469,5.89,214.2,1.169651949,0.205432937,0.132070052,0.575757576
470,4.97,198.7,1.168288682,0.152917505,-0.052994086,1.466666667
471,5.04,200,1.167482688,0.107142857,0.103751431,0.678787879
472,4.18,290.2,1.157604544,0.303827751,-0.144019048,16.23636364
473,3.85,274.5,1.157284527,0.236363636,-0.291549948,32.65454545
474,6.19,289.3,1.156900104,0.274636511,-0.208767917,61.42424242
475,6.5,281.2,1.157719819,0.235384615,-0.421999126,81.36363636
476,6.51,277.7,1.161010935,0.228878648,-0.332144383,45.63636364
477,6.07,252.3,1.160600865,0.230642504,0.124165416,22.0969697
478,5.39,269.6,1.157176941,0.27458256,0.00825737,44.50909091
479,6.83,283,1.154020968,0.193265007,-0.277824824,82.34545455
480,10.04,295.6,1.152987416,0.162350598,-0.052472442,80.57575758
481,8.88,289.5,1.15428685,0.18018018,-0.019921479,86.17575758
482,8.04,289.7,1.154833892,0.223880597,-0.210700983,84.96363636
483,7.62,288.6,1.154476271,0.202099738,-0.132945864,80.2
484,8.16,293.1,1.154453199,0.237745098,-0.170242338,81.38181818
485,8.41,291.5,1.155154884,0.229488704,-0.157998079,81.78787879
486,6.78,280.8,1.154915954,0.237463127,-0.373080733,62.50909091
487,6.52,287.3,1.154435252,0.197852761,-0.103176798,41.33333333
488,6.21,282.8,1.154317879,0.249597424,-0.337800537,61.35151515
489,6.41,275.9,1.153661149,0.223088924,-0.223957897,48.21212121
490,6.46,292.3,1.153549842,0.280185759,-0.271534337,53.19393939
491,6.93,290,1.153702616,0.233766234,-0.357463369,51.88484848
492,6.21,285.7,1.153750873,0.239935588,-0.36224348,59.78787879
493,6.53,281.9,1.154479038,0.237366003,-0.286802817,69.17575758
494,6.6,276.2,1.154495336,0.242424242,-0.353913114,64.81212121
495,7.24,269.5,1.154657215,0.243093923,-0.216163902,62.26060606
496,6.65,281.7,1.155393254,0.288721805,-0.345741811,55.2969697
497,4.91,281.7,1.15552343,0.258655804,-0.53955065,48.29090909
498,5.69,273,1.155101708,0.228471002,-0.17989429,47.72121212
499,6.5,279.3,1.155329452,0.284615385,-0.335559034,46.83636364
500,6.83,273.3,1.15582276,0.267935578,-0.201927846,52.47878788
501,6.36,272.3,1.156537716,0.237421384,-0.297040463,51.24242424
502,6.52,273.5,1.157222392,0.245398773,-0.357923699,57.8
503,8.68,268.4,1.158089096,0.18202765,-0.005112154,73.85454545
504,6.24,274.5,1.158572796,0.298076923,-0.255285897,53.93939394
505,6.46,272,1.158838332,0.188854489,-0.216077724,46.98181818
506,5.27,280.5,1.159473008,0.208728653,-0.59860162,53.24242424
507,4.4,282.3,1.160331035,0.211363636,-0.543595243,47.51515152
508,4.56,278.3,1.161385169,0.269736842,-0.312983428,37.2969697
509,4.02,280,1.162253679,0.233830846,-0.588713918,23.43030303
510,4.07,279.5,1.163159456,0.238329238,-0.535676411,14.44242424
511,3.6,283.6,1.163994563,0.247222222,-0.601675591,20.21818182
512,4.24,282.4,1.16415454,0.238207547,-0.339408534,22.64848485
513,4.29,277.7,1.164290618,0.242424242,-0.477978879,15.19393939
514,6.2,268.8,1.16451465,0.187096774,-0.060084668,13.61212121
515,5.71,270.1,1.164934869,0.213660245,-0.179288946,14.00606061
516,6.88,267.7,1.165262801,0.156976744,0.068855449,18.57575758
517,7.24,262.8,1.165926764,0.102209945,0.242910778,22.44242424
518,7.77,262.1,1.165925797,0.083655084,0.3191797,31.0969697
519,7.38,265.5,1.166282052,0.111111111,0.214717675,25.22424242
520,5.22,274.6,1.16734503,0.254789272,-0.414178707,22.76969697
521,4.35,285.6,1.16769764,0.181609195,-0.48849285,28.4969697
522,4.46,292.6,1.168839699,0.105381166,-0.383291138,38.07272727
523,6.26,297,1.169468953,0.207667732,-0.117479667,21.38787879
524,6.77,301.7,1.169098468,0.104874446,0.023086489,18.52727273
525,7.17,305.7,1.169070992,0.075313808,0.173924203,30.96969697
526,6.79,303.1,1.169135306,0.1089838,0.093539297,25.06666667
527,5.64,299.7,1.169561606,0.20212766,-0.023505299,18.18181818
528,6.4,300.3,1.168849012,0.146875,0.074106685,16.21818182
529,6.66,300.7,1.168370112,0.129129129,0.098889196,18.20606061
530,7.16,303,1.168555126,0.104748603,0.19101723,23.05454545
531,7.76,305,1.168785506,0.06443299,0.160211508,22.05454545
532,7.19,303.9,1.169034162,0.100139082,0.07221596,20.96969697
533,5.84,302.2,1.169572755,0.174657534,0.081344454,13.84242424
534,6.06,301.8,1.169753784,0.163366337,0.101238132,12.74545455
535,6.26,303.1,1.169845573,0.138977636,0.150462846,18.53939394
536,7.26,302.1,1.170874459,0.143250689,0.194941757,29
537,7.76,303.6,1.171731162,0.091494845,0.160211508,22.09090909
538,7.05,301,1.172316388,0.177304965,0.139786999,20.67878788
539,6.77,301.6,1.172991917,0.131462334,0.069992034,15.62424242
540,5.82,299.4,1.173278919,0.183848797,-0.063951769,13.24242424
541,5.72,301,1.173830438,0.173076923,0.051065009,12.27272727
542,5.88,300.9,1.174164178,0.147959184,0.065165866,12.71515152
543,5.82,301,1.174055722,0.140893471,0.145900726,10.13939394
544,5.32,300.4,1.17403608,0.159774436,0.102536515,7.006060606
545,4.15,299.6,1.173828599,0.21686747,-0.119814016,7.327272727
546,5.28,215.6,1.178076937,0.081439394,-0.235291649,3.060606061
547,5.57,217.5,1.178144884,0.055655296,-0.277077621,6.260606061
548,5.78,216.2,1.177683074,0.038062284,-0.201902157,2.842424242
549,8.7,205.9,1.178033658,0.036781609,0.537534015,2.381818182
550,6.39,187.1,1.175527255,0.131455399,0.180981984,9.63030303
551,6.76,188.4,1.174356013,0.131656805,0.177793269,14.10909091
552,7.47,193.1,1.172981411,0.081659973,0.150701758,21.21212121
553,8.18,193.1,1.172084277,0.118581907,0.172143293,18.48484848
554,8.58,193.8,1.170727669,0.065268065,0.152694357,19.55757576
555,8.38,191.9,1.169035448,0.079952267,0.185094495,32.86666667
556,8.57,193,1.167788841,0.086347725,0.147332659,32.98787879
557,8.74,196.6,1.166909951,0.091533181,0.144371717,39.98787879
558,8.4,198.5,1.16486376,0.107142857,0.130698288,33.43636364
559,8.22,198,1.163989458,0.124087591,0.107968882,39.4
560,8.33,194,1.163367386,0.090036014,0.146023048,35.34545455
561,8.47,193.7,1.162407111,0.095631641,0.154748099,36.65454545
562,7.37,196,1.161539861,0.156037992,0.14959234,35.38181818
563,8.11,196.8,1.160463721,0.162762022,0.138430386,35.75757576
564,7.86,201.2,1.158752486,0.138676845,0.16417613,32.67878788
565,8.58,205.7,1.157764108,0.165501166,0.186222994,28.8969697
566,8.5,209.8,1.156824709,0.107058824,0.196600685,23.02424242
567,8.96,201.7,1.155717966,0.1171875,0.169956779,34.2
568,9.96,198.3,1.154506066,0.128514056,0.188411825,31.76363636
569,9.71,211,1.153523404,0.139031926,0.161269998,37.4969697
570,9.47,217.2,1.152404474,0.185850053,0.216636948,36.20606061
571,10.12,215.8,1.151546775,0.131422925,0.166299876,39.81212121
572,10.93,207.9,1.150911475,0.155535224,0.199747911,57.18787879
573,9.81,214.3,1.149298597,0.154943935,0.176661432,66.73333333
574,10.41,215.9,1.148891566,0.142170989,0.205526575,63.67878788
575,10.94,211.3,1.148091049,0.159963437,0.212924396,77.42424242
576,12.21,218.1,1.146936475,0.114660115,0.237873779,76.47878788
577,11.81,212.9,1.146611451,0.137171888,0.248496453,64.63030303
578,11.2,214.8,1.145573685,0.183035714,0.205566282,71.26060606
579,11.68,218,1.144490839,0.119006849,0.236567044,67.61212121
580,12.5,215.9,1.145148155,0.1392,0.253862488,69.32727273
581,11.42,217.1,1.144331253,0.144483363,0.205684397,77.66060606
582,12.43,216.4,1.143751907,0.115044248,0.197988448,70.73333333
583,12.19,215.5,1.143267227,0.132075472,0.190127123,79.99393939
584,12.13,209.2,1.142909965,0.141797197,0.239530311,82.36969697
585,12.78,205.7,1.142671701,0.121283255,0.253815725,77.06666667
586,13.27,203.9,1.14210378,0.10550113,0.242041772,85.75151515
587,12.5,207.9,1.142435356,0.1144,0.263845561,74.58181818
588,12.73,223.6,1.141304346,0.09897879,0.20839304,74.57575758
589,11.8,214.6,1.140992781,0.128813559,0.231939375,64.95151515
590,12.52,204.1,1.140445484,0.152555911,0.237581073,77.16969697
591,12.94,202.3,1.140912989,0.1561051,0.275614249,85.04848485
592,13.47,205.5,1.140456228,0.096510765,0.264098128,92.95151515
593,13.19,198.8,1.140317529,0.173616376,0.262465392,85.81212121
594,14.34,205.1,1.140042325,0.119246862,0.299704056,89.94545455
595,13.78,203.9,1.139690466,0.092888244,0.279628644,85.37575758
596,13.59,205.3,1.139413362,0.097866078,0.325037957,88.76363636
597,14.01,201.7,1.139582711,0.10206995,0.269365818,92.18181818
598,13.8,194.6,1.139711751,0.100724638,0.257402067,85.66666667
599,14.44,198,1.139928179,0.073407202,0.250498825,84.04848485
600,13.87,202,1.140049777,0.088680606,0.279511338,94.51515152
601,13.61,198.5,1.139801266,0.109478325,0.232036103,94.95151515
602,13.76,202,1.139872699,0.101017442,0.270924697,91.2
603,13.45,194.5,1.139373764,0.111524164,0.264515178,94.58787879
604,12.99,201.3,1.139740428,0.129330254,0.226632477,77.52727273
605,12.27,201.5,1.139810835,0.11409943,0.275242086,84.81212121
606,13.22,194,1.140207711,0.098335855,0.259943651,98.34545455
607,12.38,196,1.140831353,0.124394184,0.246424565,97.78787879
608,13.19,191.9,1.140907405,0.090978014,0.314235722,97.82424242
609,13.43,191.3,1.141201541,0.078183172,0.266797778,100.9454545
610,13.52,195.3,1.141740843,0.081360947,0.313567175,95.56363636
611,13.21,194.5,1.142067554,0.074943225,0.350827457,95.39393939
612,13.03,195.2,1.142471667,0.069071374,0.370135911,86.74545455
613,11.67,191.7,1.143373587,0.070265638,0.40840683,78.72727273
614,12.31,191.2,1.144399518,0.061738424,0.497458309,75.6
615,12.97,191.6,1.145164526,0.058596762,0.531476752,96.83636364
616,12.83,192.1,1.145301094,0.04832424,0.58710381,94.32121212
617,12.84,193.4,1.146325787,0.041277259,0.522192513,87.55151515
618,12.4,189.6,1.147020811,0.041129032,0.617615639,80.86060606
619,11.86,185.8,1.14839615,0.05143339,0.640257003,76.40606061
620,12.73,188.8,1.148300175,0.03299293,0.62220463,73.67878788
621,13.28,188.1,1.149634979,0.026355422,0.645708616,89.86666667
622,13.65,187.1,1.149544942,0.029304029,0.597629173,96.55757576
623,13.98,186.5,1.149994104,0.032188841,0.635832613,99.51515152
624,14.11,186.7,1.150456622,0.027639972,0.660627332,98.13333333
625,14.02,185.2,1.151033409,0.025677603,0.642178989,99.07272727
626,13.47,182.2,1.152054177,0.039346696,0.62858875,101.2848485
627,11.84,178.1,1.15424992,0.049831081,0.629024995,98.59393939
628,11.38,177.2,1.15483745,0.049209139,0.64813553,76.1030303
629,11.21,177.3,1.156140343,0.043710972,0.540184327,70.26666667
630,11.76,177.3,1.156724978,0.033163265,0.579374149,75.53939394
631,11.8,177.2,1.157667409,0.034745763,0.692350633,84.26060606
632,11.77,177.4,1.15843684,0.03653356,0.576364174,87.01212121
633,11.28,179.1,1.159636831,0.046985816,0.508985029,86.86060606
634,11.14,180.3,1.160070426,0.065529623,0.608643083,93.3030303
635,11.79,179.4,1.159827421,0.059372349,0.705946454,96.7030303
636,12.32,178.7,1.159492915,0.059253247,0.685158849,100.0242424
637,12.73,179.8,1.158836554,0.060487038,0.685438433,100.7030303
638,13.14,180.3,1.158955554,0.063165906,0.701871874,101.4909091
639,12.87,180,1.15989845,0.052059052,0.641886428,101.2
640,12.68,181.1,1.16108225,0.05126183,0.695783812,100.7818182
641,12.76,182.4,1.161705058,0.048589342,0.648311663,101.5090909
642,13.15,183.8,1.161749069,0.04486692,0.696616699,101.3878788
643,13.46,184.5,1.162252794,0.034175334,0.70715273,99.86060606
644,13.44,186,1.163065184,0.031994048,0.692534274,100.3333333
645,13.73,186.9,1.162841159,0.037144938,0.671054736,101.3878788
646,13.26,188,1.162989333,0.027149321,0.58713102,101.4363636
647,13.2,188.8,1.163714728,0.022727273,0.632287246,101.5030303
648,13.34,190,1.162353071,0.032233883,0.67143536,101.4545455
649,13.36,189.5,1.162497097,0.029191617,0.634578894,101.4666667
650,13.72,191.5,1.162397119,0.029883382,0.68260574,101.4848485
651,13.26,189.8,1.162629302,0.033936652,0.600261483,101.0606061
652,13.3,191.7,1.163426403,0.030827068,0.696529806,96.2969697
653,12.08,191.9,1.164184107,0.045529801,0.691099602,87.63030303
654,11.59,190.9,1.165534011,0.030198447,0.755061529,86.24242424
655,11.12,192.5,1.166169592,0.041366906,0.745385636,72.82424242
656,9.79,190.5,1.167107864,0.038815117,0.754654544,57.93939394
657,9.97,190.9,1.167406479,0.043129388,0.846707276,56.55757576
658,9.9,191.6,1.166894236,0.038383838,0.900631288,56.12727273
659,9.84,189.6,1.167322198,0.036585366,0.824086948,55.70909091
660,9.79,191,1.167366769,0.040858018,0.825895433,48.55151515
661,9.98,191.8,1.166645143,0.033066132,0.915145534,51.22424242
662,9.45,190,1.167463743,0.044444444,0.907694028,58.04848485
663,9.45,187.9,1.168445895,0.038095238,0.844923539,60.29090909
664,8.82,187.4,1.169081039,0.068027211,0.90819937,58.2
665,9.15,188.3,1.169304098,0.072131148,0.843120501,58.40606061
666,9.24,189.1,1.169611727,0.072510823,0.784714724,52.88484848
667,9.49,189.7,1.16941782,0.08113804,0.675983532,50.57575758
668,9.7,190.2,1.170091232,0.065979381,0.702498227,45.8969697
669,9.81,191,1.169649673,0.069317023,0.656435512,37.81212121
670,10.17,194.2,1.169123151,0.041297935,0.727378866,32.76969697
671,7.95,283.8,1.165480649,0.189937107,-0.02500473,49.93939394
672,6.56,259.8,1.163771867,0.173780488,0.343533085,17.41818182
673,4.38,266.8,1.164095905,0.278538813,-0.142403831,16.16363636
674,5.02,296.1,1.165672315,0.338645418,0.067383228,29.39393939
675,8.29,321.2,1.168237155,0.115802171,0.158230668,33.13333333
676,8.48,341.2,1.172363223,0.137971698,0.199949814,60.45454545
677,8.61,353.5,1.174978764,0.148664344,0.19961363,55.70909091
678,8.51,358.6,1.176832015,0.139835488,0.265868754,67.1030303
679,10.1,4.17,1.17640764,0.086138614,0.357114311,64.35151515
680,9.89,8.14,1.176359174,0.104145602,0.297566696,64.96969697
681,8.51,11.31,1.176100077,0.108108108,0.219288173,48.41818182
682,8.01,16.52,1.176615224,0.096129838,0.215313758,33.54545455
683,8.39,13.06,1.175809343,0.10011919,0.170524623,33.42424242
684,7.49,18.01,1.175007897,0.090787717,0.140786208,29.64242424
685,7.44,22.3,1.174450437,0.11155914,0.141763194,20.37575758
686,7.31,26.32,1.173132112,0.080711354,0.071011317,19.01818182
687,7,25.71,1.17294527,0.104285714,0.080780905,14.98787879
688,6.12,32.66,1.171500655,0.158496732,-0.081947211,22.08484848
689,6.79,24.04,1.17057069,0.081001473,0.0697826,17.95151515
690,6.69,18.79,1.169416346,0.112107623,0.003322708,16.82424242
691,6.36,16.59,1.168236331,0.124213836,0.031657021,17.53939394
692,6.64,21.07,1.166803813,0.106927711,0.074841783,15.91515152
693,5.45,26.94,1.165253734,0.16146789,0.016362726,9.660606061
694,4.39,33.45,1.163362436,0.271070615,-0.08925786,4.606060606
695,4.89,26.67,1.162454817,0.194274029,-0.031571314,5.381818182
696,5.18,16.39,1.162103314,0.152509653,0.034572372,1.309090909
697,5,10.78,1.160656384,0.158,0.040346358,3.678787879
698,4.43,22.83,1.160445348,0.196388262,-0.005008413,1.333333333
699,4.45,219.9,1.146836027,0.287640449,0.086519325,3.436363636
700,4.95,257.2,1.147415775,0.260606061,0.082277186,-0.442424242
701,4.14,272.6,1.142932884,0.301932367,-0.053015167,20.43030303
702,6.88,316.1,1.145197771,0.443313953,0.122787811,36.83636364
703,8.27,326.4,1.15296904,0.145102781,0.070954413,34.53333333
704,7.68,316.1,1.153561484,0.145833333,0.049720195,40.6969697
705,8.3,321.7,1.154923314,0.11686747,0.081772304,31.08484848
706,7.26,317.8,1.154056639,0.159779614,0.129122717,19.00606061
707,5.33,305.5,1.149746258,0.268292683,-0.101815718,20.9030303
708,4.86,290.5,1.146992049,0.263374486,-0.205047967,12.48484848
709,5.03,291.9,1.146768643,0.300198807,-0.086608634,33.12727273
