Sequence No.,V,D,air density,I,S_b,y (% relative to rated power)
414,8.92,10.39,1.180077492,0.091928251,0.286665538,53.51515152
415,8.84,15.59,1.179733015,0.081447964,0.275170229,44.0969697
416,7.58,19.93,1.179484853,0.08707124,0.327800324,26.86666667
417,6.42,35.43,1.179306663,0.132398754,0.23326122,21.26666667
418,5.5,43.22,1.179233146,0.285454545,0.12458761,24.43636364
419,4.82,58.65,1.178564182,0.300829876,-0.464093159,37.03030303
420,4.59,58.49,1.177441863,0.145969499,-0.512046081,44.32121212
421,4.7,59.38,1.17769242,0.206382979,-0.287724931,38.06060606
422,3.89,51.47,1.177725647,0.347043702,-0.186123165,18.66060606
423,4.86,35.62,1.178153742,0.146090535,0.170948178,7.036363636
424,3.6,77.18,1.177869482,0.186111111,0.873038013,-0.678787879
425,4.38,74.72,1.177484949,0.155251142,0.615467181,1.896969697
426,4.14,73.47,1.177015767,0.161835749,0.398549088,2.018181818
427,3.86,66.32,1.176301136,0.21761658,0.545112852,3.187878788
428,5.39,319.2,1.15472321,0.163265306,0.135949425,9.36969697
429,6.16,310.5,1.156677742,0.092532468,0.107112475,15.35151515
430,7.43,308,1.157425826,0.074024226,0.138775662,21.72121212
431,6.61,303.9,1.158383654,0.137670197,0.138655307,22.50909091
432,5.88,302.1,1.158431625,0.168367347,-0.052266648,19.9030303
433,4.83,301.8,1.158395941,0.225672878,-0.036489199,4.896969697
434,3.97,306.4,1.158451996,0.136020151,0.056667105,3.96969697
435,3.98,300.7,1.158384539,0.173366834,-0.098252236,4.375757576
436,3.74,264,1.160001499,0.176470588,-0.052819056,0.472727273
437,4.11,266.3,1.160381734,0.177615572,-0.10554147,6.575757576
438,4.19,265.6,1.161165828,0.23150358,-0.09850709,7.775757576
439,4.64,266.9,1.16150611,0.234913793,-0.196859738,11.88484848
440,5.67,264.6,1.161257889,0.141093474,0.112491382,14.69090909
441,5.63,258.7,1.161682154,0.103019538,0.276964293,4.206060606
442,5.85,256.7,1.162334936,0.073504274,0.231921516,4.03030303
443,6.1,257.6,1.162964136,0.062295082,0.254352411,5.121212121
444,6.26,255.9,1.163365173,0.086261981,0.320044534,5.418181818
445,6,253.1,1.163533671,0.09,0.431794103,2.496969697
446,6.47,253.5,1.163750549,0.080370943,0.493937266,2.721212121
447,6.72,252.4,1.16376231,0.068452381,0.38130582,3.654545455
448,6.42,251.8,1.164047294,0.074766355,0.425834897,5.418181818
449,6.57,254,1.164513433,0.074581431,0.43150668,6.151515152
450,7.05,257.3,1.164894943,0.066666667,0.376801465,10.86666667
451,7.06,252.3,1.16506001,0.073654391,0.463636287,9.242424242
452,7.01,251.1,1.165438896,0.069900143,0.467316748,11.43636364
453,8.07,262.5,1.166603123,0.12267658,0.344699021,41.33939394
454,6.01,287.3,1.169887966,0.22296173,-0.122234433,55.90909091
455,7.57,310.9,1.171972893,0.091149273,0.161227756,34.39393939
456,6.48,314.9,1.173143143,0.098765432,0.296603944,21.66666667
457,5.24,312.2,1.172621694,0.131679389,0.232146748,11.3030303
458,7.06,306.8,1.171873848,0.092067989,0.295705206,14.61818182
459,4.57,302.2,1.171066438,0.225382932,-0.145783805,9.236363636
460,3.62,286.1,1.17022998,0.201657459,-0.463514606,20.89090909
461,3.57,287.6,1.1703431,0.198879552,-0.109262849,15.32121212
462,4.27,297.9,1.170085598,0.236533958,-0.010379599,18.75151515
463,4.8,296.2,1.170361028,0.235416667,-0.156331942,21.77575758
464,4.45,294,1.170424837,0.253932584,-0.223021348,25.01818182
465,4.53,297.5,1.170805755,0.260485651,-0.105336679,26.2
466,3.91,290.5,1.173393232,0.135549872,0.146766058,25.58181818
467,4.26,288.9,1.17240293,0.190140845,-0.131591963,34.28484848
468,4.42,291.9,1.172238911,0.171945701,0.015127618,37.32727273
469,4.4,279,1.172682442,0.259090909,-0.613622305,27.94545455
470,3.74,280.2,1.175504724,0.28342246,-0.64493926,33.74545455
471,4.16,279.3,1.176191714,0.278846154,-0.707359001,26.5030303
472,7.04,267.8,1.177230661,0.248579545,0.243163594,34.43636364
473,4.7,275.4,1.178041112,0.308510638,-0.0697826,21.92121212
474,3.77,276.5,1.18086455,0.312997347,-0.109215714,13.15757576
475,5.7,267.2,1.179927078,0.203508772,0.331390273,14.35757576
476,6.25,257.1,1.180968812,0.0912,0.500100073,6.727272727
477,6.45,250.3,1.181201796,0.071317829,0.53036059,7.193939394
478,7.12,253.1,1.181364432,0.063202247,0.605978016,8.745454545
479,7.78,254.1,1.180256265,0.061696658,0.591926397,7.993939394
480,8.05,252.8,1.178669014,0.065838509,0.397815525,11.7030303
481,8.05,252.1,1.177886016,0.059627329,0.502562128,10.93939394
482,7.15,253.6,1.177789964,0.06993007,0.302380878,9.115151515
483,6.98,251.5,1.178651382,0.068767908,0.127710885,8.375757576
484,6.95,247.2,1.179610357,0.057553957,0.27886857,10.88484848
485,7.71,249.4,1.178873909,0.049286641,0.583059508,18.13333333
486,8.18,242.5,1.180398386,0.046454768,0.825871296,26.44242424
487,8.06,241.1,1.182689128,0.050868486,0.926967553,27.87272727
488,8.53,239.5,1.18217064,0.051582649,1.007313498,37.37575758
489,8.44,243.9,1.180362575,0.043838863,0.799034896,27.24242424
490,8.29,242.9,1.179863113,0.042219542,0.744169281,22.33333333
491,8.49,242.9,1.180479581,0.032979976,0.819710229,23.7030303
492,8.03,248.7,1.179452899,0.04483188,0.610606719,16.67878788
493,8.58,244.1,1.178294902,0.065268065,0.728820328,25.38787879
494,8.81,240.1,1.178057091,0.040862656,0.84215812,32.95757576
495,8.73,230.1,1.182097371,0.036655212,0.986223421,40.68484848
496,7.94,239.1,1.177555399,0.083123426,0.716820751,29.20606061
497,8.75,231.1,1.177535246,0.076571429,0.701654598,43.98787879
498,8.68,229.2,1.182530692,0.070276498,0.891692724,43.63636364
499,8.79,237,1.179366653,0.035267349,0.775354604,41.32727273
500,9,234.2,1.176917177,0.04,0.639008068,48.55757576
501,8.45,234.5,1.179866779,0.037869822,0.76056466,46.08484848
502,8.57,235.2,1.179460045,0.039673279,0.855730508,45.81212121
503,7.81,229.6,1.177962746,0.076824584,0.85697972,38.13939394
504,6.22,229.2,1.179268392,0.107717042,0.655736076,24.43636364
505,7.7,240,1.177841423,0.132467532,0.424681311,36.79393939
506,7.87,240.7,1.177028163,0.144853875,0.269752482,36.07878788
507,7.39,240.3,1.17532253,0.102841678,0.251128019,28.54545455
508,5.27,238.2,1.173528794,0.159392789,0.068482652,8.254545455
509,4.7,247.6,1.17123484,0.157446809,0.239287297,1.145454545
510,6.65,248.4,1.170082541,0.14887218,0.123624301,12.25454545
511,6.08,235.6,1.170017149,0.136513158,0.100897432,16.22424242
512,8.77,235.7,1.170231859,0.129988597,0.1847693,55.38787879
513,11.36,231,1.171881088,0.165492958,0.196118193,88.16363636
514,10.41,229.4,1.171374173,0.152737752,0.166088556,72.86060606
515,5.89,214.2,1.169651949,0.205432937,0.132070052,12.64848485
516,4.97,198.7,1.168288682,0.152917505,-0.052994086,6.266666667
517,5.04,200,1.167482688,0.107142857,0.103751431,6.83030303
518,4.96,204.1,1.167075298,0.098790323,0.068210991,6.181818182
519,5.1,206.9,1.165904424,0.150980392,0.079813259,9.939393939
520,5.6,222.5,1.165337635,0.183928571,0.164610856,12.06060606
521,5.51,240.9,1.165878035,0.192377495,0.086312119,9.478787879
522,4.41,257.5,1.163623302,0.179138322,-0.074295557,1.060606061
523,4.78,256.2,1.162600807,0.161087866,-0.013897209,3.763636364
524,4.71,245.9,1.161564372,0.182590234,0.07676721,2.375757576
525,4.28,264.8,1.158902296,0.301401869,-0.03603465,1.896969697
526,3.55,260.9,1.158311857,0.329577465,0.044236485,0.333333333
527,4.39,262.6,1.157884453,0.250569476,-0.079515607,1.563636364
528,4.51,271,1.157354128,0.228381375,-0.077436341,2.036363636
529,3.85,272,1.156935089,0.233766234,-0.250698589,2.315151515
530,4.29,274.7,1.156275697,0.249417249,-0.18852099,11.18181818
531,5.02,260.8,1.155427531,0.270916335,-0.00442036,9.921212121
532,4.18,278.3,1.154911053,0.227272727,-0.217495319,10.76969697
533,4.78,278.4,1.154922285,0.368200837,0.032769004,11.6969697
534,4.43,276.4,1.156416899,0.246049661,-0.064244725,7.187878788
535,3.93,282.7,1.156989013,0.246819338,-0.392698274,17.03030303
536,4.18,290.2,1.157604544,0.303827751,-0.144019048,11.2969697
537,3.85,274.5,1.157284527,0.236363636,-0.291549948,12.30909091
538,6.19,289.3,1.156900104,0.274636511,-0.208767917,54.60606061
539,6.5,281.2,1.157719819,0.235384615,-0.421999126,76.53939394
540,6.51,277.7,1.161010935,0.228878648,-0.332144383,61.12121212
541,6.07,252.3,1.160600865,0.230642504,0.124165416,11.66060606
542,5.39,269.6,1.157176941,0.27458256,0.00825737,17.60606061
543,6.83,283,1.154020968,0.193265007,-0.277824824,78.90909091
544,10.04,295.6,1.152987416,0.162350598,-0.052472442,96.64242424
545,8.88,289.5,1.15428685,0.18018018,-0.019921479,85.12121212
546,8.04,289.7,1.154833892,0.223880597,-0.210700983,86.98787879
547,7.62,288.6,1.154476271,0.202099738,-0.132945864,78.33333333
548,8.16,293.1,1.154453199,0.237745098,-0.170242338,80.77575758
549,8.41,291.5,1.155154884,0.229488704,-0.157998079,74.06666667
550,6.78,280.8,1.154915954,0.237463127,-0.373080733,71.78787879
551,6.52,287.3,1.154435252,0.197852761,-0.103176798,69.27878788
552,6.21,282.8,1.154317879,0.249597424,-0.337800537,50.16969697
553,6.41,275.9,1.153661149,0.223088924,-0.223957897,48.51515152
554,6.46,292.3,1.153549842,0.280185759,-0.271534337,48.91515152
555,6.93,290,1.153702616,0.233766234,-0.357463369,62.92121212
556,6.21,285.7,1.153750873,0.239935588,-0.36224348,65.03636364
557,6.53,281.9,1.154479038,0.237366003,-0.286802817,64.07272727
558,6.6,276.2,1.154495336,0.242424242,-0.353913114,60.96969697
559,7.24,269.5,1.154657215,0.243093923,-0.216163902,62.26060606
560,6.65,281.7,1.155393254,0.288721805,-0.345741811,51.41212121
561,4.91,281.7,1.15552343,0.258655804,-0.53955065,43.22424242
562,5.69,273,1.155101708,0.228471002,-0.17989429,37.40606061
563,6.5,279.3,1.155329452,0.284615385,-0.335559034,45.24848485
564,6.83,273.3,1.15582276,0.267935578,-0.201927846,41.93939394
565,6.36,272.3,1.156537716,0.237421384,-0.297040463,50.23636364
566,6.52,273.5,1.157222392,0.245398773,-0.357923699,51.72727273
567,8.68,268.4,1.158089096,0.18202765,-0.005112154,57.90909091
568,6.24,274.5,1.158572796,0.298076923,-0.255285897,41.08484848
569,6.46,272,1.158838332,0.188854489,-0.216077724,41.82424242
570,5.27,280.5,1.159473008,0.208728653,-0.59860162,48.03030303
571,4.4,282.3,1.160331035,0.211363636,-0.543595243,51.41212121
572,4.56,278.3,1.161385169,0.269736842,-0.312983428,37.84848485
573,4.02,280,1.162253679,0.233830846,-0.588713918,37.00606061
574,4.07,279.5,1.163159456,0.238329238,-0.535676411,32.13939394
575,3.6,283.6,1.163994563,0.247222222,-0.601675591,36.0969697
576,4.24,282.4,1.16415454,0.238207547,-0.339408534,42.39393939
577,4.29,277.7,1.164290618,0.242424242,-0.477978879,24.03030303
578,6.2,268.8,1.16451465,0.187096774,-0.060084668,26.76969697
579,5.71,270.1,1.164934869,0.213660245,-0.179288946,27.56363636
580,6.88,267.7,1.165262801,0.156976744,0.068855449,33.17575758
581,7.24,262.8,1.165926764,0.102209945,0.242910778,25.00606061
582,7.77,262.1,1.165925797,0.083655084,0.3191797,27.47878788
583,7.38,265.5,1.166282052,0.111111111,0.214717675,32.09090909
584,5.22,274.6,1.16734503,0.254789272,-0.414178707,35.78181818
585,4.35,285.6,1.16769764,0.181609195,-0.48849285,42.02424242
586,4.46,292.6,1.168839699,0.105381166,-0.383291138,39.69090909
587,6.26,297,1.169468953,0.207667732,-0.117479667,30.95757576
588,6.77,301.7,1.169098468,0.104874446,0.023086489,22.55757576
589,7.17,305.7,1.169070992,0.075313808,0.173924203,18.90909091
590,6.79,303.1,1.169135306,0.1089838,0.093539297,19.35151515
591,5.64,299.7,1.169561606,0.20212766,-0.023505299,23.59393939
592,6.4,300.3,1.168849012,0.146875,0.074106685,20.57575758
593,6.66,300.7,1.168370112,0.129129129,0.098889196,23.40606061
594,7.16,303,1.168555126,0.104748603,0.19101723,32.18787879
595,7.76,305,1.168785506,0.06443299,0.160211508,20.4
596,7.19,303.9,1.169034162,0.100139082,0.07221596,18.54545455
597,5.84,302.2,1.169572755,0.174657534,0.081344454,23.79393939
598,6.06,301.8,1.169753784,0.163366337,0.101238132,23.4969697
599,6.26,303.1,1.169845573,0.138977636,0.150462846,22.7030303
600,7.26,302.1,1.170874459,0.143250689,0.194941757,25.46666667
601,7.76,303.6,1.171731162,0.091494845,0.160211508,23.81818182
602,7.05,301,1.172316388,0.177304965,0.139786999,31.66666667
603,6.77,301.6,1.172991917,0.131462334,0.069992034,26
604,5.82,299.4,1.173278919,0.183848797,-0.063951769,19.96363636
605,5.72,301,1.173830438,0.173076923,0.051065009,19.47878788
606,5.88,300.9,1.174164178,0.147959184,0.065165866,18.98181818
607,5.82,301,1.174055722,0.140893471,0.145900726,16.26666667
608,5.32,300.4,1.17403608,0.159774436,0.102536515,11.15757576
609,4.15,299.6,1.173828599,0.21686747,-0.119814016,10.15151515
610,3.76,227.2,1.179388151,0.079787234,-0.413821785,-0.327272727
611,4.92,216.1,1.179280053,0.06300813,-0.307300548,4.606060606
612,5.23,214.7,1.179487806,0.055449331,-0.352694621,7.072727273
613,5.26,214.8,1.178986691,0.079847909,-0.262561437,7.284848485
614,5.28,215.6,1.178076937,0.081439394,-0.235291649,7.333333333
615,5.57,217.5,1.178144884,0.055655296,-0.277077621,9.345454545
616,5.78,216.2,1.177683074,0.038062284,-0.201902157,10.44848485
617,5.7,215.8,1.17804177,0.054385965,-0.239867609,11.58787879
618,6,213.5,1.178913187,0.06,-0.268194911,14.1030303
619,7.24,213,1.179344264,0.04558011,0.273929235,27.44242424
620,8.36,215.9,1.181392196,0.044258373,0.707359001,34.87272727
621,8.98,214.5,1.181479196,0.040089087,0.694103408,44.90909091
622,8.67,214.2,1.180797866,0.039215686,0.552743996,45.33939394
623,8.56,211.6,1.179345154,0.036214953,0.498249576,45.40606061
624,8.7,205.9,1.178033658,0.036781609,0.537534015,45.06666667
625,8.83,200.8,1.176515314,0.031710079,0.493767303,47.49090909
626,9.22,197.7,1.175272569,0.036876356,0.630992072,54.25454545
627,8.92,196.9,1.176981841,0.041479821,0.699590825,50.63636364
628,7.63,194.8,1.178630657,0.102228047,0.628359309,40.27878788
629,7.26,195.8,1.179220314,0.073002755,0.47964835,33.89090909
630,6.71,191.7,1.179318964,0.081967213,0.401670259,28.58787879
631,6.28,185.5,1.176928978,0.128980892,0.234816082,22.63636364
632,6.39,187.1,1.175527255,0.131455399,0.180981984,14.48484848
633,6.76,188.4,1.174356013,0.131656805,0.177793269,24.48484848
634,7.47,193.1,1.172981411,0.081659973,0.150701758,24.77575758
635,8.18,193.1,1.172084277,0.118581907,0.172143293,38.35757576
636,8.58,193.8,1.170727669,0.065268065,0.152694357,48.02424242
637,8.38,191.9,1.169035448,0.079952267,0.185094495,49.41212121
638,8.57,193,1.167788841,0.086347725,0.147332659,49.1030303
639,8.74,196.6,1.166909951,0.091533181,0.144371717,46.79393939
640,8.4,198.5,1.16486376,0.107142857,0.130698288,44.73939394
641,8.22,198,1.163989458,0.124087591,0.107968882,45.75151515
642,8.33,194,1.163367386,0.090036014,0.146023048,42.52121212
643,8.47,193.7,1.162407111,0.095631641,0.154748099,41.70909091
644,7.37,196,1.161539861,0.156037992,0.14959234,38.44242424
645,8.11,196.8,1.160463721,0.162762022,0.138430386,43.03636364
646,7.86,201.2,1.158752486,0.138676845,0.16417613,38.6969697
647,8.58,205.7,1.157764108,0.165501166,0.186222994,47.11515152
648,8.5,209.8,1.156824709,0.107058824,0.196600685,46.98787879
649,8.96,201.7,1.155717966,0.1171875,0.169956779,54.56969697
650,9.96,198.3,1.154506066,0.128514056,0.188411825,73.14545455
651,9.71,211,1.153523404,0.139031926,0.161269998,66.37575758
652,9.47,217.2,1.152404474,0.185850053,0.216636948,67.61212121
653,10.12,215.8,1.151546775,0.131422925,0.166299876,70.04848485
654,10.93,207.9,1.150911475,0.155535224,0.199747911,76.52727273
655,9.81,214.3,1.149298597,0.154943935,0.176661432,71.99393939
656,10.41,215.9,1.148891566,0.142170989,0.205526575,71.97575758
657,10.94,211.3,1.148091049,0.159963437,0.212924396,82.46666667
658,12.21,218.1,1.146936475,0.114660115,0.237873779,92.27272727
659,11.81,212.9,1.146611451,0.137171888,0.248496453,90.81212121
660,11.2,214.8,1.145573685,0.183035714,0.205566282,75.72121212
661,11.68,218,1.144490839,0.119006849,0.236567044,88.9030303
662,12.5,215.9,1.145148155,0.1392,0.253862488,93.53939394
663,11.42,217.1,1.144331253,0.144483363,0.205684397,81.26666667
664,12.43,216.4,1.143751907,0.115044248,0.197988448,92.73939394
665,12.19,215.5,1.143267227,0.132075472,0.190127123,94.48484848
666,12.13,209.2,1.142909965,0.141797197,0.239530311,88.97575758
667,12.78,205.7,1.142671701,0.121283255,0.253815725,95.11515152
668,13.27,203.9,1.14210378,0.10550113,0.242041772,96.67272727
669,12.5,207.9,1.142435356,0.1144,0.263845561,96.20606061
670,12.73,223.6,1.141304346,0.09897879,0.20839304,93.43030303
671,11.8,214.6,1.140992781,0.128813559,0.231939375,88.86060606
672,12.52,204.1,1.140445484,0.152555911,0.237581073,95.04242424
673,12.94,202.3,1.140912989,0.1561051,0.275614249,94.85454545
674,13.47,205.5,1.140456228,0.096510765,0.264098128,99.83636364
675,13.19,198.8,1.140317529,0.173616376,0.262465392,97.12121212
676,14.34,205.1,1.140042325,0.119246862,0.299704056,100.7393939
677,13.78,203.9,1.139690466,0.092888244,0.279628644,99.4
678,13.59,205.3,1.139413362,0.097866078,0.325037957,100.1575758
679,14.01,201.7,1.139582711,0.10206995,0.269365818,98.45454545
680,13.8,194.6,1.139711751,0.100724638,0.257402067,99.35757576
681,14.44,198,1.139928179,0.073407202,0.250498825,100.5515152
682,13.87,202,1.140049777,0.088680606,0.279511338,99.35757576
683,13.61,198.5,1.139801266,0.109478325,0.232036103,101.0909091
684,13.76,202,1.139872699,0.101017442,0.270924697,96.71515152
685,13.45,194.5,1.139373764,0.111524164,0.264515178,100.4848485
686,12.99,201.3,1.139740428,0.129330254,0.226632477,95.36363636
687,12.27,201.5,1.139810835,0.11409943,0.275242086,94.49090909
688,13.22,194,1.140207711,0.098335855,0.259943651,98.10909091
689,12.38,196,1.140831353,0.124394184,0.246424565,96.21212121
690,13.19,191.9,1.140907405,0.090978014,0.314235722,99.16969697
691,13.43,191.3,1.141201541,0.078183172,0.266797778,99.27272727
692,13.52,195.3,1.141740843,0.081360947,0.313567175,100.3939394
693,13.21,194.5,1.142067554,0.074943225,0.350827457,98.03030303
694,13.03,195.2,1.142471667,0.069071374,0.370135911,96.01818182
695,11.67,191.7,1.143373587,0.070265638,0.40840683,88.96969697
696,12.31,191.2,1.144399518,0.061738424,0.497458309,96.23636364
697,12.97,191.6,1.145164526,0.058596762,0.531476752,99.34545455
698,12.83,192.1,1.145301094,0.04832424,0.58710381,96.67272727
699,12.84,193.4,1.146325787,0.041277259,0.522192513,97.33939394
700,12.4,189.6,1.147020811,0.041129032,0.617615639,94.83030303
701,11.86,185.8,1.14839615,0.05143339,0.640257003,93.00606061
702,12.73,188.8,1.148300175,0.03299293,0.62220463,99.95151515
703,13.28,188.1,1.149634979,0.026355422,0.645708616,101.4484848
704,13.65,187.1,1.149544942,0.029304029,0.597629173,101.4121212
705,13.98,186.5,1.149994104,0.032188841,0.635832613,101.3757576
706,14.11,186.7,1.150456622,0.027639972,0.660627332,101.369697
707,14.02,185.2,1.151033409,0.025677603,0.642178989,101.3757576
708,13.47,182.2,1.152054177,0.039346696,0.62858875,99.29090909
